Categoria,Código da composição,Grupo,Subcategoria,Tipo,Código,Banco,Descrição,Classificação,Und,Quant.,Valor Unit,Total
INSTALAÇÕES LÓGICA/TELEFÔNICA/SOM,11.1.5.17,11,ELETRODUTOS E ACESSÓRIOS,Insumo,00000395,SINAPI,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 1 1/4"" E PARAFUSO DE FIXACAO",Material,UN,"1,2500000","5,10","6,37"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.2.3.4,14,ELETRODUTOS E ACESSÓRIOS,Insumo,00000395,SINAPI,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 1 1/4"" E PARAFUSO DE FIXACAO",Material,UN,"1,2500000","5,10","6,37"
PAISAGISMO/URBANIZAÇÃO,19.4.1,19,PLACAS E SINALIZAÇÃO,Insumo,00000406,SINAPI,"FITA ACO INOX PARA CINTAR POSTE, L = 19 MM, E = 0,5 MM (ROLO DE 30M)",Material,UN,"0,1963000","61,77","12,12"
"IMPERMEABILIZAÇÃO, ISOLAÇÃO TÉRMICA E ACÚSTICA",13.2,13,,Insumo,00000511,SINAPI,"PRIMER PARA MANTA ASFALTICA A BASE DE ASFALTO MODIFICADO DILUIDO EM SOLVENTE, APLICACAO A FRIO",Material,L,"0,5872000","14,80","8,69"
REVESTIMENTOS,15.13,15,,Insumo,00000536,SINAPI,"REVESTIMENTO PARA PAREDE, EM CERAMICA ESMALTADA, FORMATO MENOR OU IGUAL A 2025 CM2",Material,m²,"1,0798000","28,20","30,45"
SERVIÇOS COMPLEMENTARES,18.6.4,18,POÇO PROFUNDO,Insumo,546,ORSE,Cascalho (piçarra branca),Material,m³,"1,0000000","57,45","57,45"
ESQUADRIAS,8.23,8,,Insumo,00000555,SINAPI,"BARRA DE ACO CHATO, RETANGULAR, 25,4 MM X 6,35 MM (L X E), 1,2265 KG/M",Material,M,"0,0160000","9,19","0,14"
ESQUADRIAS,8.11,8,,Insumo,00000560,SINAPI,"BARRA DE ACO CHATO, RETANGULAR, 50,8 MM X 7,94 MM (L X E), 3,162 KG/M",Material,M,"3,0000000","23,97","71,91"
ESQUADRIAS,8.19,8,,Insumo,00000567,SINAPI,"CANTONEIRA (ABAS IGUAIS) EM ACO CARBONO, 25,4 MM X 3,17 MM (L X E), 1,27KG/M",Material,M,"2,8000000","9,50","26,60"
ESQUADRIAS,8.23,8,,Insumo,00000567,SINAPI,"CANTONEIRA (ABAS IGUAIS) EM ACO CARBONO, 25,4 MM X 3,17 MM (L X E), 1,27KG/M",Material,M,"0,0160000","9,50","0,15"
VIDROS,16.1,16,,Insumo,00000586,SINAPI,"CANTONEIRA EM ALUMINIO, ABAS IGUAIS, LARGURA DE 25,40 MM (1""), ESPESSURA DE 4,76 MM (3/16"") E PESO LINEAR DE APROXIMADAMENTE 0,593 KG/M",Material,M,"4,0000000","18,36","73,44"
ESQUADRIAS,8.4,8,,Insumo,00000599,SINAPI,"JANELA FIXA, EM ALUMINIO PERFIL 20, 60 X 80 CM (A X L), BATENTE/REQUADRO DE 3 A 14 CM, COM VIDRO 4 MM, SEM GUARNICAO/ALIZAR, ACABAMENTO ALUM BRANCO OU BRILHANTE",Material,m²,"1,0000000","598,13","598,13"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.1.4.4,12,SERVIÇOS DIVERSOS,Insumo,00000650,SINAPI,"BLOCO DE VEDACAO DE CONCRETO, 9 X 19 X 39 CM (CLASSE C - NBR 6136)",Material,UN,"26,4945000","2,64","69,94"
SERVIÇOS COMPLEMENTARES,18.1.3.2,18,CAIXAS,Insumo,00000660,SINAPI,CANALETA DE CONCRETO 19 X 19 X 19 CM (CLASSE C - NBR 6136),Material,UN,"21,0000000","2,92","61,32"
ALVENARIA/VEDAÇÃO/DIVISÓRIA,7.3,7,,Insumo,00000665,SINAPI,"ELEMENTO VAZADO DE CONCRETO, QUADRICULADO, 16 FUROS *50 X 50 X 7* CM",Material,UN,"3,9500000","30,98","122,37"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.1.4.2,12,SERVIÇOS DIVERSOS,Insumo,736,SINAPI,"BOMBA CENTRIFUGA MOTOR ELETRICO TRIFASICO 2,96HP, DIAMETRO DE SUCCAO X ELEVACAO 1 1/2"" X 1 1/4"", DIAMETRO DO ROTOR 148 MM, HM/Q: 34 M / 14,80 M3/H A 40 M / 8,60 M3/H",Equipamento para Aquisição Permanente,UN,"1,0000000","1.952,62","1.952,62"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.5.1,14,SISTEMA DE HIDRANTES - BOMBAS,Insumo,00000736,SINAPI,"BOMBA CENTRIFUGA MOTOR ELETRICO TRIFASICO 2,96HP, DIAMETRO DE SUCCAO X ELEVACAO 1 1/2"" X 1 1/4"", DIAMETRO DO ROTOR 148 MM, HM/Q: 34 M / 14,80 M3/H A 40 M / 8,60 M3/H",Equipamento para Aquisição Permanente,UN,"1,0000000","1.952,62","1.952,62"
SERVIÇOS COMPLEMENTARES,18.6.7,18,POÇO PROFUNDO,Insumo,00000755,SINAPI,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 6 POLEGADAS, ELETRICA, TRIFASICA, POTENCIA 27,12 HP, 7 ESTAGIOS, BOCAL DE DESCARGA DIAMETRO DE 4 POLEGADAS, HM/Q = 13,9 M / 90 M3/H A 44,0 M / 25,0 M3/H",Equipamento para Aquisição Permanente,UN,"1,0000000","29.864,86","29.864,86"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.1.2.1,12,CONEXÕES,Insumo,829,SINAPI,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, CURTA, COM 32 X 25 MM, PARA AGUA FRIA PREDIAL",Material,UN,"1,0000000","0,74","0,74"
INSTALAÇÕES ELÉTRICAS,10.1.2.1,10,MALHA DE TERRA,Insumo,00000867,SINAPI,CABO DE COBRE NU 50 MM2 MEIO-DURO,Material,M,"1,0500000","44,68","46,91"
INSTALAÇÕES ELÉTRICAS,10.3.1.3,10,"CAIXAS, CABOS E ACESSÓRIOS",Insumo,00000867,SINAPI,CABO DE COBRE NU 50 MM2 MEIO-DURO,Material,M,"1,0500000","44,68","46,91"
INSTALAÇÕES ELÉTRICAS,10.4.2.14,10,"ELETROCALHAS, ELETRODUTOS E ACESSÓRIOS",Insumo,887,ORSE,Emenda interna 50 x 50 mm com base lisa  para eletrocalha metálica (ref. vl 3.01-21-50/50 ge valemam ou similar),Material,un,"1,0000000","1,68","1,68"
INSTALAÇÕES ELÉTRICAS,10.5.4.4,10,ELETROCALHAS E ACESSÓRIOS,Insumo,887,ORSE,Emenda interna 50 x 50 mm com base lisa  para eletrocalha metálica (ref. vl 3.01-21-50/50 ge valemam ou similar),Material,un,"1,0000000","1,68","1,68"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.7,2,,Insumo,00000939,SINAPI,"FIO DE COBRE, SOLIDO, CLASSE 1, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 450/750V, SECAO NOMINAL 2,5 MM2",Material,M,"94,0000000","2,12","199,28"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.8,2,,Insumo,00000939,SINAPI,"FIO DE COBRE, SOLIDO, CLASSE 1, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 450/750V, SECAO NOMINAL 2,5 MM2",Material,M,"64,0000000","2,12","135,68"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.9,2,,Insumo,00000939,SINAPI,"FIO DE COBRE, SOLIDO, CLASSE 1, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 450/750V, SECAO NOMINAL 2,5 MM2",Material,M,"3,2100000","2,12","6,80"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.10,2,,Insumo,00000939,SINAPI,"FIO DE COBRE, SOLIDO, CLASSE 1, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 450/750V, SECAO NOMINAL 2,5 MM2",Material,M,"2,1800000","2,12","4,62"
INSTALAÇÕES ELÉTRICAS,10.4.1.2,10,CABOS E TERMINAIS DOS CABOS,Insumo,00000981,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 4 MM2",Material,M,"1,2434000","3,14","3,90"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.1.3.1,12,REGISTROS E VÁLVULAS,Insumo,981,ORSE,Fita veda rosca 18mm,Material,m,"1,7000000","0,20","0,34"
INSTALAÇÕES ELÉTRICAS,10.4.1.3,10,CABOS E TERMINAIS DOS CABOS,Insumo,00000982,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 6 MM2",Material,M,"1,2434000","4,52","5,62"
INSTALAÇÕES ELÉTRICAS,10.6.1.1,10,CABOS E TERMINAIS DOS CABOS,Insumo,00000994,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 6 MM2",Material,M,"1,2434000","5,02","6,24"
INSTALAÇÕES ELÉTRICAS,10.2.2.2,10,CABOS E TERMINAIS DOS CABOS,Insumo,00000995,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 16 MM2",Material,M,"1,0270000","13,11","13,46"
INSTALAÇÕES ELÉTRICAS,10.6.1.3,10,CABOS E TERMINAIS DOS CABOS,Insumo,00000995,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 16 MM2",Material,M,"1,0270000","13,11","13,46"
INSTALAÇÕES ELÉTRICAS,10.6.1.4,10,CABOS E TERMINAIS DOS CABOS,Insumo,00000996,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 25 MM2",Material,M,"1,0270000","20,34","20,88"
INSTALAÇÕES ELÉTRICAS,10.4.1.1,10,CABOS E TERMINAIS DOS CABOS,Insumo,00001014,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 2,5 MM2",Material,M,"1,2434000","1,90","2,36"
INSTALAÇÕES ELÉTRICAS,10.5.5.1,10,CABOS E TERMINAIS DOS CABOS,Insumo,00001014,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 2,5 MM2",Material,M,"1,2434000","1,90","2,36"
INSTALAÇÕES ELÉTRICAS,10.1.1.16,10,SUBESTAÇÃO,Insumo,00001015,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 240 MM2",Material,M,"1,0150000","199,59","202,58"
INSTALAÇÕES ELÉTRICAS,10.1.4.1,10,CABOS E TERMINAIS DOS CABOS,Insumo,00001015,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 240 MM2",Material,M,"1,0150000","199,59","202,58"
INSTALAÇÕES ELÉTRICAS,10.1.1.17,10,SUBESTAÇÃO,Insumo,00001017,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 120 MM2",Material,M,"1,0150000","100,94","102,45"
INSTALAÇÕES ELÉTRICAS,10.1.4.2,10,CABOS E TERMINAIS DOS CABOS,Insumo,00001017,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 120 MM2",Material,M,"1,0150000","100,94","102,45"
INSTALAÇÕES ELÉTRICAS,10.6.1.6,10,CABOS E TERMINAIS DOS CABOS,Insumo,00001018,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 50 MM2",Material,M,"1,0000000","42,50","42,50"
INSTALAÇÕES ELÉTRICAS,10.6.1.5,10,CABOS E TERMINAIS DOS CABOS,Insumo,00001019,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 35 MM2",Material,M,"1,0150000","28,74","29,17"
INSTALAÇÕES ELÉTRICAS,10.2.2.1,10,CABOS E TERMINAIS DOS CABOS,Insumo,00001020,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 10 MM2",Material,M,"1,0270000","8,23","8,45"
INSTALAÇÕES ELÉTRICAS,10.6.1.2,10,CABOS E TERMINAIS DOS CABOS,Insumo,00001021,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 4 MM2",Material,M,"1,2434000","3,46","4,30"
INSTALAÇÕES ELÉTRICAS,10.1.7.10,10,QGBT,Insumo,00001022,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 2,5 MM2",Material,M,"1,2434000","2,25","2,79"
INSTALAÇÕES ELÉTRICAS,10.2.2.3,10,CABOS E TERMINAIS DOS CABOS,Insumo,00001022,SINAPI,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 2,5 MM2",Material,M,"1,2434000","2,25","2,79"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.8,2,,Insumo,00001030,SINAPI,"CAIXA DE DESCARGA PLASTICA PARA BACIA / VASO SANITARIO, EXTERNA, CAPACIDADE 9 LITROS, PUXADOR FIO DE NYLON, NAO INCLUSO CANO, BOLSA, ENGATE",Material,UN,"1,0000000","33,12","33,12"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.2.3,14,SISTEMA DE HIDRANTES - CAIXAS,Insumo,00001106,SINAPI,CAL HIDRATADA CH-I PARA ARGAMASSAS,Material,KG,"4,9100000","0,98","4,81"
ESQUADRIAS,8.13,8,,Insumo,00001113,SINAPI,"RUFO EXTERNO/INTERNO DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 33 CM",Material,M,"1,0500000","21,86","22,95"
COBERTURA,9.4,9,,Insumo,00001113,SINAPI,"RUFO EXTERNO/INTERNO DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 33 CM",Material,M,"1,1500000","21,86","25,13"
COBERTURA,9.6,9,,Insumo,00001113,SINAPI,"RUFO EXTERNO/INTERNO DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 33 CM",Material,M,"1,0500000","21,86","22,95"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.1.2.28,12,CONEXÕES,Insumo,00001193,SINAPI,"CAP PVC, SOLDAVEL, 40 MM, PARA AGUA FRIA PREDIAL",Material,UN,"1,0000000","3,06","3,06"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.1.2.29,12,CONEXÕES,Insumo,00001194,SINAPI,"CAP PVC, SOLDAVEL, 50 MM, PARA AGUA FRIA PREDIAL",Material,UN,"1,0000000","5,52","5,52"
PISOS,21.5,21,,Insumo,00001287,SINAPI,"PISO EM CERAMICA ESMALTADA, COR LISA, PEI MAIOR OU IGUAL A 4, FORMATO MENOR OU IGUAL A 2025 CM2",Material,m²,"1,1136000","30,32","33,76"
PISOS,21.6,21,,Insumo,00001287,SINAPI,"PISO EM CERAMICA ESMALTADA, COR LISA, PEI MAIOR OU IGUAL A 4, FORMATO MENOR OU IGUAL A 2025 CM2",Material,m²,"1,0600000","30,32","32,13"
PISOS,21.7,21,,Insumo,00001287,SINAPI,"PISO EM CERAMICA ESMALTADA, COR LISA, PEI MAIOR OU IGUAL A 4, FORMATO MENOR OU IGUAL A 2025 CM2",Material,m²,"0,1500000","30,32","4,54"
PAISAGISMO/URBANIZAÇÃO,19.5.1,19,MOBILIÁRIO URBANO,Insumo,00001318,SINAPI,"CHAPA DE ACO FINA A QUENTE BITOLA MSG 14, E = 2,00 MM (16,0 KG/M2)",Material,KG,"0,3769000","7,35","2,77"
PAISAGISMO/URBANIZAÇÃO,19.4.2,19,PLACAS E SINALIZAÇÃO,Insumo,00001319,SINAPI,"CHAPA DE ACO FINA A QUENTE BITOLA MSG 3/16"", E = 4,75 MM (38,00 KG/M2)",Material,KG,"1,7100000","6,54","11,18"
SERVIÇOS COMPLEMENTARES,18.2.3,18,GRANITO/ MAPAS,Insumo,00001321,SINAPI,"CHAPA DE ACO FINA A QUENTE BITOLA MSG 13, E = 2,25 MM (18,00 KG/M2)",Material,KG,"4,5000000","7,34","33,03"
PAISAGISMO/URBANIZAÇÃO,19.4.1,19,PLACAS E SINALIZAÇÃO,Insumo,00001321,SINAPI,"CHAPA DE ACO FINA A QUENTE BITOLA MSG 13, E = 2,25 MM (18,00 KG/M2)",Material,KG,"0,2448000","7,34","1,79"
REVESTIMENTOS,15.14,15,,Insumo,00001339,SINAPI,COLA A BASE DE RESINA SINTETICA PARA CHAPA DE LAMINADO MELAMINICO E OUTROS,Material,KG,"0,4000000","31,26","12,50"
REVESTIMENTOS,15.15,15,,Insumo,00001339,SINAPI,COLA A BASE DE RESINA SINTETICA PARA CHAPA DE LAMINADO MELAMINICO E OUTROS,Material,KG,"0,2000000","31,26","6,25"
REVESTIMENTOS,15.14,15,,Insumo,00001341,SINAPI,"CHAPA DE LAMINADO MELAMINICO, TEXTURIZADO, DE 1,25 X 3,08 METROS, ESPESSURA = 0,8 MILIMETROS",Material,m²,"1,0000000","34,71","34,71"
REVESTIMENTOS,15.15,15,,Insumo,00001341,SINAPI,"CHAPA DE LAMINADO MELAMINICO, TEXTURIZADO, DE 1,25 X 3,08 METROS, ESPESSURA = 0,8 MILIMETROS",Material,m²,"1,0000000","34,71","34,71"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.10,4,,Insumo,00001358,SINAPI,"CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 17 MM",Material,m²,"0,3340000","46,17","15,42"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.11,4,,Insumo,00001358,SINAPI,"CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 17 MM",Material,m²,"0,3150000","46,17","14,54"
VIDROS,16.1,16,,Insumo,00001360,SINAPI,"COMPENSADO NAVAL - CHAPA/PAINEL EM MADEIRA COMPENSADA PRENSADA, DE 2200 X 1600 MM, E = 6 MM",Material,m²,"1,0500000","41,53","43,60"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.24,4,,Insumo,00001379,SINAPI,CIMENTO PORTLAND COMPOSTO CP II-32,Material,KG,"212,0194000","0,58","122,97"
ESQUADRIAS,8.8,8,,Insumo,00001379,SINAPI,CIMENTO PORTLAND COMPOSTO CP II-32,Material,KG,"0,1500000","0,58","0,08"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.3.5,12,LOUÇAS/METAIS E ACESSÓRIOS,Insumo,00001379,SINAPI,CIMENTO PORTLAND COMPOSTO CP II-32,Material,KG,"18,0000000","0,58","10,44"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.2.3,14,SISTEMA DE HIDRANTES - CAIXAS,Insumo,00001379,SINAPI,CIMENTO PORTLAND COMPOSTO CP II-32,Material,KG,"22,3000000","0,58","12,93"
SERVIÇOS COMPLEMENTARES,18.2.2,18,GRANITO/ MAPAS,Insumo,00001379,SINAPI,CIMENTO PORTLAND COMPOSTO CP II-32,Material,KG,"1,6000000","0,58","0,92"
PAISAGISMO/URBANIZAÇÃO,19.1.9,19,PASSEIO/ BLOQUETES/ MEIO-FIO,Insumo,00001379,SINAPI,CIMENTO PORTLAND COMPOSTO CP II-32,Material,KG,"0,9600000","0,58","0,55"
PISOS,21.2,21,,Insumo,00001379,SINAPI,CIMENTO PORTLAND COMPOSTO CP II-32,Material,KG,"0,5000000","0,58","0,29"
PISOS,21.3,21,,Insumo,00001379,SINAPI,CIMENTO PORTLAND COMPOSTO CP II-32,Material,KG,"0,5000000","0,58","0,29"
SERVIÇOS COMPLEMENTARES,18.2.2,18,GRANITO/ MAPAS,Insumo,00001380,SINAPI,CIMENTO BRANCO NAO ESTRUTURAL (CPB - NAO ESTRUTURAL),Material,KG,"0,7000000","3,86","2,70"
REVESTIMENTOS,15.13,15,,Insumo,00001381,SINAPI,ARGAMASSA COLANTE AC I PARA CERAMICAS,Material,KG,"6,8500000","0,90","6,16"
PISOS,21.5,21,,Insumo,00001381,SINAPI,ARGAMASSA COLANTE AC I PARA CERAMICAS,Material,KG,"9,1325000","0,90","8,21"
PISOS,21.6,21,,Insumo,00001381,SINAPI,ARGAMASSA COLANTE AC I PARA CERAMICAS,Material,KG,"9,1325000","0,90","8,21"
PISOS,21.7,21,,Insumo,00001381,SINAPI,ARGAMASSA COLANTE AC I PARA CERAMICAS,Material,KG,"0,6392000","0,90","0,57"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.21,4,,Insumo,00001525,SINAPI,"CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C30, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953)",Material,m³,"1,2300000","436,29","536,63"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.22,4,,Insumo,00001525,SINAPI,"CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C30, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953)",Material,m³,"1,2600000","436,29","549,72"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.3,4,,Insumo,00001527,SINAPI,"CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953)",Material,m³,"1,1030000","423,27","466,86"
SUPERESTRUTURA,6.1.17,6,ESTRUTURAS DE CONCRETO ARMADO,Insumo,00001527,SINAPI,"CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953)",Material,m³,"1,1030000","423,27","466,86"
SUPERESTRUTURA,6.1.18,6,ESTRUTURAS DE CONCRETO ARMADO,Insumo,00001527,SINAPI,"CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953)",Material,m³,"1,1030000","423,27","466,86"
INSTALAÇÕES ELÉTRICAS,10.2.5.3,10,QUADRO DE ILUMINAÇÃO EXTERNA (Q-ILUM),Insumo,00001570,SINAPI,"TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 2,5 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M5",Material,UN,"1,0000000","0,82","0,82"
INSTALAÇÕES ELÉTRICAS,10.7.1.2,10,QLF-T,Insumo,00001570,SINAPI,"TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 2,5 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M5",Material,UN,"1,0000000","0,82","0,82"
INSTALAÇÕES ELÉTRICAS,10.7.2.2,10,QLF-S,Insumo,00001570,SINAPI,"TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 2,5 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M5",Material,UN,"1,0000000","0,82","0,82"
INSTALAÇÕES ELÉTRICAS,10.1.7.3,10,QGBT,Insumo,00001571,SINAPI,"TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 4 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M5",Material,UN,"3,0000000","1,06","3,18"
INSTALAÇÕES ELÉTRICAS,10.1.7.7,10,QGBT,Insumo,00001571,SINAPI,"TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 4 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M5",Material,UN,"8,0000000","1,06","8,48"
INSTALAÇÕES ELÉTRICAS,10.2.5.4,10,QUADRO DE ILUMINAÇÃO EXTERNA (Q-ILUM),Insumo,00001571,SINAPI,"TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 4 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M5",Material,UN,"1,0000000","1,06","1,06"
INSTALAÇÕES ELÉTRICAS,10.2.5.6,10,QUADRO DE ILUMINAÇÃO EXTERNA (Q-ILUM),Insumo,00001571,SINAPI,"TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 4 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M5",Material,UN,"8,0000000","1,06","8,48"
