,,,,,,,,,,,,,,,,,MOBRA,INSUMO,EQUIP,SERV,,
,,LETRA,GRUPO,FONTE,CODIGO DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UN,TIPO ITEM,REFERÊNCIA,CODIGO ITEM,DESCRIÇÃO ITEM,UNIDADE,COEFICIENTE,PRECO UNITARIO,CUSTO TOTAL,% ENCARGOS SOCIAIS,CUSTO MAO DE OBRA,CUSTO MATERIAL,CUSTO EQUIPAMENTO,CUSTO SERVIÇO,PREÇO UNITÁRIO,COMPOSIÇÃO USADA COMO REFERÊNCIA E OBSERVAÇÕES
,,,,,,,,,,,,,,,,,,,,,,
HEAD3,,M,"IMPERMEABILIZAÇÃO, ISOLAÇÃO TÉRMICA E ACÚSTICA",UFCA,M0001,"IMPERMEABILIZAÇÃO COM MANTA ASFALTICA ELASTOMERICA EM POLIESTER ALUMINIZADA 3 MM, TIPO III, CLASSE B (NBR 9952)",M2,INSUMO,SEINFRA,I9500,"MANTA ASFÁLTICA COM POLÍMEROS E ELASTÔMEROS, CLASSE B, ESTRUTURADA COM POLIESTER NÃO TECIDO, FACE EXPOSTA EM ALUMÍNIO, TIPO II, E=4MM (NBR 9952:2014)",M2,"1,1319","39,77","45,01",,,,,,,
HEAD3,,M,"IMPERMEABILIZAÇÃO, ISOLAÇÃO TÉRMICA E ACÚSTICA",UFCA,M0001,"IMPERMEABILIZAÇÃO COM MANTA ASFALTICA ELASTOMERICA EM POLIESTER ALUMINIZADA 3 MM, TIPO III, CLASSE B (NBR 9952)",M2,INSUMO,SINAPI,511,"PRIMER PARA MANTA ASFALTICA A BASE DE ASFALTO MODIFICADO DILUIDO EM SOLVENTE, APLICACAO A FRIO                                                                                                                                                                                                                                                                                                                                                                                                            ",L,"0,5872","20,73","12,17",,,,,,,
HEAD1,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,,,,,,,,,,,,,,,,,,
HEAD2,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0011,"CENTRAL DE ALARME ENDEREÇÁVEL DE INCÊNDIO COM SISTEMA P/ ATÉ 250 DISPOSITIVOS, MARCAL VERIN OU SIMILAR, MODELO VRE-250 C/ BATERIA DE 12V E 7AMPERES",UN,,,,,,,,,0,"29,25","6532,64",0,0,"6561,89",Baseados na composição ORSE 11820
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0011,"CENTRAL DE ALARME ENDEREÇÁVEL DE INCÊNDIO COM SISTEMA P/ ATÉ 250 DISPOSITIVOS, MARCAL VERIN OU SIMILAR, MODELO VRE-250 C/ BATERIA DE 12V E 7AMPERES",UN,MOBRA,SINAPI,88264,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"1,0000","29,25","29,25",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0011,"CENTRAL DE ALARME ENDEREÇÁVEL DE INCÊNDIO COM SISTEMA P/ ATÉ 250 DISPOSITIVOS, MARCAL VERIN OU SIMILAR, MODELO VRE-250 C/ BATERIA DE 12V E 7AMPERES",UN,INSUMO,ORSE,12660,"Central de alarme endereçável de incendio com sistema p/ até 250 dispositivos , marcal Verin ou similar, Modelo VRE-250 c/ bateria de 12V e 7Amperes",un,"1,0000","6532,64","6532,64",,,,,,,
HEAD2,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0049,"ACIONADOR MANUAL, TIPO ""QUEBRA VIDRO"" - FORNECIMENTO E INSTALAÇÃO",UN,,,,,,,,,0,"32,46","63,94",0,0,"96,4",Baseados na composição SEINFRA C2275
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0049,"ACIONADOR MANUAL, TIPO ""QUEBRA VIDRO"" - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88247,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,3500","23,65","8,27",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0049,"ACIONADOR MANUAL, TIPO ""QUEBRA VIDRO"" - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88264,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,3500","29,25","10,23",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0049,"ACIONADOR MANUAL, TIPO ""QUEBRA VIDRO"" - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88266,ELETROTÉCNICO COM ENCARGOS COMPLEMENTARES,H,"0,3500","39,90","13,96",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0049,"ACIONADOR MANUAL, TIPO ""QUEBRA VIDRO"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SEINFRA,I0005,"ACIONAD.MANUAL, TIPO QUEBRE O VIDRO, MOD. EUROTRON",UN,"1,0000","62,44","62,44",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0049,"ACIONADOR MANUAL, TIPO ""QUEBRA VIDRO"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,4350,"BUCHA DE NYLON, DIAMETRO DO FURO 8 MM, COMPRIMENTO 40 MM, COM PARAFUSO DE ROSCA SOBERBA, CABECA CHATA, FENDA SIMPLES, 4,8 X 50 MM                                                                                                                                                                                                                                                                                                                                                                         ",UN,"2,0000","0,75","1,50",,,,,,,
HEAD2,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0050, SIRENE AUDIOVISUAL 120 DB - FORNECIMENTO E INSTALAÇÃO,UN,,,,,,,,,0,"32,46","229,98",0,0,"262,44",Baseados na composição SEINFRA C2275
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0050, SIRENE AUDIOVISUAL 120 DB - FORNECIMENTO E INSTALAÇÃO,UN,MOBRA,SINAPI,88247,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,3500","23,65","8,27",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0050, SIRENE AUDIOVISUAL 120 DB - FORNECIMENTO E INSTALAÇÃO,UN,MOBRA,SINAPI,88264,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,3500","29,25","10,23",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0050, SIRENE AUDIOVISUAL 120 DB - FORNECIMENTO E INSTALAÇÃO,UN,MOBRA,SINAPI,88266,ELETROTÉCNICO COM ENCARGOS COMPLEMENTARES,H,"0,3500","39,90","13,96",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0050, SIRENE AUDIOVISUAL 120 DB - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SEINFRA,I1867,"SINALIZADOR AUDIO-VISUAL, SIRENE BITONAL E STROBO",UN,"1,0000","228,48","228,48",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0050, SIRENE AUDIOVISUAL 120 DB - FORNECIMENTO E INSTALAÇÃO,UN,INSUMO,SINAPI,4350,"BUCHA DE NYLON, DIAMETRO DO FURO 8 MM, COMPRIMENTO 40 MM, COM PARAFUSO DE ROSCA SOBERBA, CABECA CHATA, FENDA SIMPLES, 4,8 X 50 MM                                                                                                                                                                                                                                                                                                                                                                         ",UN,"2,0000","0,75","1,50",,,,,,,
HEAD2,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0051,"CABO BLINDADO PARA ALARME E DETECÇÃO DE INCÊNDIO 2 X 1,5MM² - FORNECIMENTO E INSTALAÇÃO",M,,,,,,,,,0,"5,81","5,9",0,0,"11,71",Baseados na composição SEINFRA C4558
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0051,"CABO BLINDADO PARA ALARME E DETECÇÃO DE INCÊNDIO 2 X 1,5MM² - FORNECIMENTO E INSTALAÇÃO",M,MOBRA,SINAPI,88247,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1100","23,65","2,60",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0051,"CABO BLINDADO PARA ALARME E DETECÇÃO DE INCÊNDIO 2 X 1,5MM² - FORNECIMENTO E INSTALAÇÃO",M,MOBRA,SINAPI,88264,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1100","29,25","3,21",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0051,"CABO BLINDADO PARA ALARME E DETECÇÃO DE INCÊNDIO 2 X 1,5MM² - FORNECIMENTO E INSTALAÇÃO",M,INSUMO,PP,PP14,"CABO BLINDADO PARA ALARME E DETECÇÃO DE INCÊNDIO 2 X 1,5MM²",M,"1,0000","5,9","5,90",,,,,,,
HEAD2,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0101,"ABRIGO PARA HIDRANTE, 90X60X30CM, COM REGISTRO GLOBO ANGULAR 45 GRAUS 2 1/2"" E ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" X 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,,,,,,,,,0,"146,96","891,52",0,0,"1038,48","Elaborado com base na composição SINAPI 96765.
Os coeficientes correspondentes a encanador e auxiliar foram obtidos subtraindo os coeficientes de mão de obra da composição SINAPI 101915, do serviço de instalação de 1 mangueira de incêndio."
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0101,"ABRIGO PARA HIDRANTE, 90X60X30CM, COM REGISTRO GLOBO ANGULAR 45 GRAUS 2 1/2"" E ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" X 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88248,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,"2,8954","22,64","65,55",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0101,"ABRIGO PARA HIDRANTE, 90X60X30CM, COM REGISTRO GLOBO ANGULAR 45 GRAUS 2 1/2"" E ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" X 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88267,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,"2,8954","28,12","81,41",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0101,"ABRIGO PARA HIDRANTE, 90X60X30CM, COM REGISTRO GLOBO ANGULAR 45 GRAUS 2 1/2"" E ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" X 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,4350,"BUCHA DE NYLON, DIAMETRO DO FURO 8 MM, COMPRIMENTO 40 MM, COM PARAFUSO DE ROSCA SOBERBA, CABECA CHATA, FENDA SIMPLES, 4,8 X 50 MM                                                                                                                                                                                                                                                                                                                                                                         ",UN,"4,0000","0,75","3,00",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0101,"ABRIGO PARA HIDRANTE, 90X60X30CM, COM REGISTRO GLOBO ANGULAR 45 GRAUS 2 1/2"" E ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" X 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,10900,"ADAPTADOR EM LATAO, ENGATE RAPIDO1 1/2"" X ROSCA INTERNA 5 FIOS 2 1/2"", PARA INSTALACAO PREDIAL DE COMBATE A INCENDIO                                                                                                                                                                                                                                                                                                                                                                                      ",UN,"1,0000","68,57","68,57",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0101,"ABRIGO PARA HIDRANTE, 90X60X30CM, COM REGISTRO GLOBO ANGULAR 45 GRAUS 2 1/2"" E ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" X 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,10904,"REGISTRO OU VALVULA GLOBO ANGULAR EM LATAO, PARA HIDRANTES EM INSTALACAO PREDIAL DE INCENDIO, 45 GRAUS, DIAMETRO DE 2 1/2"", COM VOLANTE, CLASSE DE PRESSAO DE ATE 200 PSI                                                                                                                                                                                                                                                                                                                                 ",UN,"1,0000","200,00","200,00",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0101,"ABRIGO PARA HIDRANTE, 90X60X30CM, COM REGISTRO GLOBO ANGULAR 45 GRAUS 2 1/2"" E ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" X 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,20963,"CAIXA DE INCENDIO/ABRIGO PARA MANGUEIRA, DE SOBREPOR/EXTERNA, COM 90 X 60 X 17 CM, EM CHAPA DE ACO, PORTA COM VENTILACAO, VISOR COM A INSCRICAO ""INCENDIO"", SUPORTE/CESTA INTERNA PARA A MANGUEIRA, PINTURA ELETROSTATICA VERMELHA                                                                                                                                                                                                                                                                        ",UN,"1,0000","619,95","619,95",,,,,,,
HEAD2,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0102,"2 MANGUEIRAS DE INCÊNDIO TIPO 2 15M 1 1/2"" E ESGUICHO REGULÁVEL EM LATÃO 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,,,,,,,,,0,"7,18","1489,87",0,0,"1497,05",Elaborado com base na composição SINAPI 101915.
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0102,"2 MANGUEIRAS DE INCÊNDIO TIPO 2 15M 1 1/2"" E ESGUICHO REGULÁVEL EM LATÃO 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88248,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,"0,1416","22,64","3,20",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0102,"2 MANGUEIRAS DE INCÊNDIO TIPO 2 15M 1 1/2"" E ESGUICHO REGULÁVEL EM LATÃO 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88267,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,"0,1416","28,12","3,98",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0102,"2 MANGUEIRAS DE INCÊNDIO TIPO 2 15M 1 1/2"" E ESGUICHO REGULÁVEL EM LATÃO 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,20971,"CHAVE DUPLA PARA CONEXOES TIPO STORZ, ENGATE RAPIDO 1 1/2"" X 2 1/2"", EM LATAO, PARA INSTALACAO PREDIAL COMBATE A INCENDIO                                                                                                                                                                                                                                                                                                                                                                                 ",UN,"1,0000","19,04","19,04",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0102,"2 MANGUEIRAS DE INCÊNDIO TIPO 2 15M 1 1/2"" E ESGUICHO REGULÁVEL EM LATÃO 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,37527,"MANGUEIRA DE INCENDIO, TIPO 2, DE 1 1/2"", COMPRIMENTO = 15 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO                                                                                                                                                                                                                                                                                                                                                   ",UN,"2,0000","617,98","1235,96",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0102,"2 MANGUEIRAS DE INCÊNDIO TIPO 2 15M 1 1/2"" E ESGUICHO REGULÁVEL EM LATÃO 1 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,37554,"ESGUICHO JATO REGULAVEL, TIPO ELKHART, ENGATE RAPIDO 1 1/2"", PARA COMBATE A INCENDIO                                                                                                                                                                                                                                                                                                                                                                                                                      ",UN,"1,0000","234,87","234,87",,,,,,,
HEAD2,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,,,,,,,,,0,"259,92","786,05",0,0,"1045,97","
Elaborada com base na composição TCPO13 13975.8.3.1."
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88248,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,"1,1500","22,64","26,03",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88267,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,"1,1500","28,12","32,33",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"3,0000","28,88","86,64",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"5,2000","22,10","114,92",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,370,"AREIA MEDIA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)                                                                                                                                                                                                                                                                                                                                                                                                                                ",M3,"0,0800","130,00","10,40",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,4721,"PEDRA BRITADA N. 1 (9,5 A 19 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE                                                                                                                                                                                                                                                                                                                                                                                                                                     ",M3,"0,0211","116,09","2,44",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,1106,CAL HIDRATADA CH-I PARA ARGAMASSAS                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,KG,"4,9100","1,17","5,74",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,1379,CIMENTO PORTLAND COMPOSTO CP II-32                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,KG,"22,3000","0,74","16,50",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,7258,TIJOLO CERAMICO MACICO COMUM DE *5 X 10 X 20* CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                                                                              ,UN,"90,0000","0,60","54,00",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,10899,"ADAPTADOR EM LATAO, ENGATE RAPIDO 2 1/2"" X ROSCA INTERNA 5 FIOS 2 1/2"", PARA INSTALACAO PREDIAL DE COMBATE A INCENDIO                                                                                                                                                                                                                                                                                                                                                                                     ",UN,"1,0000","87,61","87,61",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,14112,"TAMPAO FOFO SIMPLES COM BASE / REQUADRO, CLASSE A15 CARGA MAX. 1,5 T, 400 X 600 MM (COM INSCRICAO EM RELEVO DO TIPO DE REDE)                                                                                                                                                                                                                                                                                                                                                                              ",UN,"1,0000","304,19","304,19",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,10904,"REGISTRO OU VALVULA GLOBO ANGULAR EM LATAO, PARA HIDRANTES EM INSTALACAO PREDIAL DE INCENDIO, 45 GRAUS, DIAMETRO DE 2 1/2"", COM VOLANTE, CLASSE DE PRESSAO DE ATE 200 PSI                                                                                                                                                                                                                                                                                                                                 ",UN,"1,0000","200,00","200,00",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,10905,"TAMPAO COM CORRENTE, EM LATAO, ENGATE RAPIDO 2 1/2"", PARA INSTALACAO PREDIAL DE COMBATE A INCENDIO                                                                                                                                                                                                                                                                                                                                                                                                        ",UN,"1,0000","104,76","104,76",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0103,"HIDRANTE DE RECALQUE COM TAMPA EM FERRO FUNDIDO 40X60CM, REGISTRO GLOBO 2 1/2"", ADAPTADOR ENGATE RÁPIDO EM LATÃO 2 1/2"" E TAMPÃO ENGATE RÁPIDO EM LATÃO 2 1/2"" - FORNECIMENTO E INSTALAÇÃO",UN,INSUMO,SINAPI,3148,FITA VEDA ROSCA EM ROLOS DE 18 MM X 50 M (L X C)                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,UN,"0,0282","14,56","0,41",,,,,,,
HEAD2,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0104,"NIPLE DE REDUÇÃO, EM FERRO GALVANIZADO, 2 1/2"" X 2"", CONEXÃO ROSQUEADA, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO",UN,,,,,,,,,0,"17,65","83,69",0,0,"101,34","
Elaborado com base na composição SINAPI 94468.
Substituído niple 2 1/2"" por niple de redução 2 1/2"" x 2""."
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0104,"NIPLE DE REDUÇÃO, EM FERRO GALVANIZADO, 2 1/2"" X 2"", CONEXÃO ROSQUEADA, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88267,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,"0,3480","28,12","9,78",,,,,,,
HEAD3,,N,INSTALAÇÕES DE COMBATE A INCÊNDIO,UFCA,N0104,"NIPLE DE REDUÇÃO, EM FERRO GALVANIZADO, 2 1/2"" X 2"", CONEXÃO ROSQUEADA, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO",UN,MOBRA,SINAPI,88248,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,"0,3480","22,64","7,87",,,,,,,
